,home_team_id,away_team_id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,avg_attack_work_rate_difference,avg_defense_work_rate_difference,max_attack_work_rate_difference,max_defense_work_rate_difference,avg_players_rating_difference,home_team_past_win_rate,avg_team_potential_difference,total_team_avg_crossings_difference
10,61.0,,,2680.0,8146.0,2516.0,1717.0,5533.0,4388.0,3879.0,7497.0,,3463.0,,,4181.0,,8363.0,,,,6764.0,5124.0,,14.75524475524476,22.897241647241664,67.30769230769232,75.0,31.598769134905506,0.0,12.407703912249367,325.71354589854593
11,52.0,265.0,5909.0,3192.0,7704.0,4653.0,8275.0,,,5181.0,,,7041.0,1433.0,6539.0,5086.0,1969.0,6283.0,8308.0,8196.0,7431.0,2798.0,,879.0,-37.74167009461128,-23.3083093377211,19.230769230769226,-62.5,-17.71801409804506,66.66666666666666,-8.20128785473213,-180.29113280939913
12,184.0,188.0,4362.0,,,5690.0,1146.0,3842.0,8040.0,6094.0,4424.0,6039.0,,1439.0,1215.0,,8461.0,1210.0,3343.0,1265.0,6562.0,,,3993.0,-13.32167832167832,-13.797077922077918,-86.53846153846153,-113.63636363636364,-0.7484110838656264,66.66666666666666,1.2957644375826192,-27.00550088800088
13,15.0,255.0,173.0,5853.0,9078.0,5336.0,5101.0,7391.0,6346.0,7164.0,5996.0,,3421.0,,3926.0,5929.0,4490.0,7504.0,3862.0,,2833.0,2832.0,319.0,,-1.7102846648301266,2.780552780552796,-34.09090909090909,-38.46153846153845,14.924207610571244,83.33333333333334,9.357098078688985,74.22070290820278
14,70.0,141.0,2701.0,9407.0,2406.0,7138.0,4681.0,803.0,1670.0,2579.0,4422.0,875.0,9175.0,2260.0,2459.0,6743.0,9049.0,,8714.0,5284.0,2801.0,8685.0,3204.0,5936.0,13.390089726552148,-18.31481695365096,0.0,-35.0,-0.32674014083521286,66.66666666666666,-4.342050826728382,1.114359935344055
15,136.0,93.0,2975.0,4072.0,5607.0,291.0,4461.0,8111.0,2378.0,8479.0,3765.0,5418.0,4471.0,,9128.0,2014.0,4396.0,1327.0,8862.0,,6324.0,1250.0,,,16.50717703349283,21.4274322169059,125.0,83.33333333333333,26.030730314342748,100.0,8.431996014352478,187.9490476628634
16,3.0,,2643.0,6465.0,575.0,,7417.0,567.0,2905.0,4834.0,,,,,3105.0,,,,,,,,,,19.29487179487179,16.7854020979021,66.66666666666666,39.0625,32.77717736808646,0.0,9.298958112594477,249.43859751359747
17,262.0,110.0,2577.0,1273.0,8432.0,5260.0,175.0,3327.0,2582.0,830.0,9301.0,9161.0,1108.0,7325.0,8401.0,1051.0,8554.0,2647.0,7822.0,,4850.0,5275.0,7171.0,,-9.124658236500352,-0.02504408253835777,-57.29166666666666,-71.42857142857142,16.097695633712377,50.0,7.694436198042922,146.14390364085438
18,209.0,265.0,5067.0,3334.0,867.0,185.0,7078.0,3053.0,1155.0,4824.0,1737.0,4919.0,4752.0,8368.0,6539.0,8708.0,4723.0,6283.0,8308.0,7431.0,4155.0,2798.0,,6303.0,-9.896327031876893,9.2886227157327,-5.769230769230774,0.0,9.842473660184673,66.66666666666666,6.019146007445244,57.01355818804666
19,127.0,14.0,,2947.0,,2639.0,9156.0,7581.0,5109.0,760.0,7042.0,2081.0,4416.0,1023.0,2184.0,8202.0,4375.0,2762.0,4378.0,5886.0,4873.0,3001.0,1787.0,2572.0,-23.538917887004047,1.049555176349429,-27.77777777777777,-39.47368421052633,-17.03533343318032,66.66666666666666,-9.181318814093942,-129.24855086434025
20,226.0,260.0,3374.0,9154.0,5964.0,2283.0,9399.0,3468.0,5409.0,2941.0,7072.0,7880.0,9351.0,2017.0,588.0,8712.0,4753.0,4370.0,859.0,3028.0,8860.0,1718.0,4944.0,8608.0,-18.519476347597745,-7.329899382619672,0.0,0.0,0.12231724396572474,66.66666666666666,-0.7093715716762716,-19.228952824540897
21,128.0,41.0,5205.0,4403.0,5137.0,8430.0,,3153.0,1472.0,5183.0,1047.0,6101.0,9116.0,,7510.0,8953.0,3977.0,3738.0,5179.0,8673.0,9235.0,,,8488.0,13.78358161446397,-11.386634199134207,20.833333333333343,0.0,10.945231141407618,100.0,3.4569003055767666,60.415750915751005
22,29.0,253.0,968.0,5920.0,,6389.0,,8271.0,6496.0,6846.0,77.0,2220.0,1144.0,6694.0,491.0,3189.0,,,327.0,7662.0,,5850.0,,5585.0,-13.762626262626284,3.2072996662780042,0.0,75.0,17.409234487041978,100.0,9.864318105199047,188.94989652017517
23,80.0,178.0,4932.0,3784.0,7221.0,3507.0,2637.0,4333.0,,1276.0,363.0,3779.0,2569.0,,9320.0,2431.0,,1142.0,1043.0,3455.0,,1078.0,362.0,7198.0,9.971822150181836,32.189346884999054,0.0,94.0,13.750759078427066,80.0,8.399675747151932,58.022057167044466
24,196.0,111.0,5141.0,7614.0,1459.0,6216.0,4815.0,1386.0,3030.0,3426.0,6034.0,272.0,4387.0,4271.0,1926.0,5060.0,6790.0,2923.0,,8869.0,313.0,6246.0,5731.0,6182.0,-5.125587425052686,-9.984726237892588,7.5,-11.363636363636374,1.8747345190069495,100.0,-1.040796875514033,-3.850728648716313
25,241.0,55.0,667.0,3670.0,4683.0,659.0,7895.0,747.0,8320.0,7350.0,6472.0,6258.0,,207.0,5203.0,8214.0,3095.0,10.0,8660.0,6859.0,5565.0,4827.0,5032.0,4137.0,5.877383241582493,14.87696795183426,0.0,0.0,-5.316009648246478,100.0,-3.3233314067644386,-45.371922448896214
26,131.0,200.0,3813.0,5614.0,5087.0,178.0,1327.0,7444.0,,2065.0,,,,1864.0,8557.0,5691.0,1307.0,3364.0,1889.0,5600.0,7135.0,981.0,4024.0,3347.0,-37.5,-20.48368298368299,-58.33333333333334,-125.0,-22.70660907719732,0.0,-8.870814479638,-274.603431372549
27,100.0,203.0,9150.0,8443.0,1992.0,3925.0,,4619.0,4319.0,5814.0,5803.0,1350.0,,4064.0,5753.0,,3954.0,,4060.0,,5413.0,,6200.0,8160.0,10.85115996963303,35.085227272727266,0.0,125.0,12.70409592747589,100.0,2.2216677120697312,129.20808406886783
28,67.0,,3727.0,9094.0,7084.0,1540.0,4438.0,1523.0,97.0,3375.0,3694.0,3274.0,5307.0,2046.0,,3299.0,8418.0,458.0,,6098.0,3306.0,,5386.0,,-2.2157666894509163,32.753307064452585,0.0,0.0,27.975235224008912,0.0,11.836484427240237,246.35475243579793
29,219.0,271.0,8823.0,,9190.0,4276.0,,7869.0,8169.0,,4193.0,9189.0,,8052.0,8534.0,356.0,13.0,4058.0,4053.0,5023.0,,,9428.0,,-15.909090909090914,1.3708513708513692,-125.0,0.0,-4.96670551670551,0.0,-1.8603174603174537,-20.144383394383397
30,4.0,57.0,1649.0,5292.0,6691.0,2155.0,3591.0,3004.0,3310.0,6978.0,5611.0,5149.0,6816.0,1148.0,6652.0,6766.0,7798.0,6601.0,8303.0,7495.0,4451.0,817.0,8355.0,6890.0,14.632789152450272,14.343652670858546,0.0,63.29185520361992,-2.6156638365487197,100.0,-1.9494439221115982,-33.60070386643929
31,69.0,60.0,7685.0,3818.0,1746.0,4863.0,587.0,8998.0,7827.0,7189.0,4479.0,978.0,5746.0,535.0,3131.0,2847.0,6004.0,3997.0,1841.0,1735.0,6399.0,1799.0,8113.0,5350.0,28.423428146813308,-25.735147527910684,0.0,0.0,14.90006760642492,100.0,12.844841092156742,170.94209828269425
32,251.0,29.0,250.0,8142.0,,,,2744.0,6167.0,3748.0,1009.0,2015.0,6256.0,968.0,5920.0,,6389.0,3872.0,6496.0,,8271.0,5442.0,1144.0,2220.0,-40.045230612181086,-8.318143844459627,-109.375,-119.44444444444444,-12.500170571159885,100.0,-8.384932567120146,-136.93003643959526
33,57.0,56.0,6260.0,5039.0,6766.0,6537.0,6064.0,8303.0,7495.0,817.0,8355.0,721.0,2019.0,8858.0,556.0,933.0,4486.0,1971.0,8237.0,1513.0,3495.0,1171.0,5449.0,4465.0,0.8634179050557549,-39.99733935133092,-17.85714285714286,-75.0,-7.280400306320303,100.0,-6.959584145102269,-27.10926824699618
34,91.0,18.0,8747.0,8970.0,483.0,4583.0,6584.0,7122.0,6241.0,3109.0,5946.0,7329.0,8457.0,2231.0,4669.0,4652.0,2621.0,3055.0,8072.0,2965.0,6403.0,,,9067.0,32.955554546463674,15.733130505857787,25.0,-11.363636363636374,18.11201781903555,50.0,9.318091345797583,156.19099195755592
35,58.0,,,7489.0,6499.0,,8609.0,2635.0,8896.0,843.0,7483.0,6300.0,7856.0,,8363.0,4181.0,,,,,2892.0,6764.0,5124.0,,16.156759906759916,12.727272727272734,67.30769230769232,31.25,27.158135425180884,0.0,10.035098739644198,274.4598040848041
36,138.0,,3171.0,,506.0,7046.0,494.0,9314.0,189.0,,4999.0,4312.0,203.0,,,,4075.0,100.0,,8495.0,751.0,2414.0,,3724.0,-1.2047163362952773,9.213943950786046,-46.428571428571416,-65.78947368421052,17.006993723979363,0.0,5.4445597464736295,107.19259512417403
37,17.0,87.0,6358.0,812.0,6291.0,8315.0,8711.0,4304.0,2591.0,8137.0,518.0,4433.0,3419.0,306.0,,,,3672.0,,2084.0,,,,,55.231753014011055,37.223778685472226,125.0,49.28571428571429,54.18508727457925,33.33333333333333,23.308870986411094,499.451885238944
38,230.0,130.0,3800.0,9400.0,22.0,,,832.0,6997.0,,9284.0,8588.0,232.0,,,2207.0,9204.0,9082.0,6777.0,,8317.0,,,9152.0,28.27335858585859,18.476526629935705,115.0,88.06818181818181,13.133104729495106,75.0,3.6024154840999785,44.395846065699004
39,38.0,87.0,9381.0,4187.0,8158.0,6690.0,413.0,5915.0,2724.0,5351.0,1896.0,732.0,8833.0,,5982.0,,6070.0,3242.0,,4238.0,2084.0,6223.0,,,16.08270202020202,5.053800366300365,0.0,5.952380952380963,34.24027563345747,0.0,13.47849574667756,302.6773698523698
40,146.0,94.0,,,200.0,4500.0,,,,,3744.0,,,,,6116.0,3582.0,4706.0,3704.0,4987.0,7637.0,2449.0,1380.0,1768.0,-43.315188189238306,-61.132717549829856,-125.0,-125.0,-38.938129344152415,33.33333333333333,-15.313346554311934,-369.8813793705434
41,137.0,136.0,7618.0,2455.0,5607.0,5639.0,931.0,34.0,2181.0,,1396.0,7403.0,3464.0,2975.0,4072.0,291.0,80.0,4461.0,1279.0,4901.0,8111.0,5418.0,,4471.0,53.90280514119523,15.21249648184633,83.33333333333333,0.0,3.3000451767796264,75.0,1.143161085326156,26.122938172938063
42,165.0,53.0,,9312.0,2561.0,9280.0,5206.0,6290.0,6236.0,7231.0,7859.0,9163.0,9299.0,6541.0,2713.0,,9404.0,,5495.0,4662.0,925.0,6557.0,1650.0,,21.176456119637933,-4.497361689347329,11.363636363636374,-5.952380952380963,14.29082135536541,66.66666666666666,8.51117330069625,204.8696477155455
43,155.0,249.0,7077.0,2921.0,5262.0,4600.0,1437.0,7695.0,,,1423.0,,4738.0,7242.0,7566.0,4279.0,7650.0,4212.0,8960.0,4941.0,9111.0,5231.0,,6528.0,-11.867252066115697,-12.231767435116708,-31.25,-41.66666666666666,-11.82824409305551,100.0,-2.99483454016665,-124.68141867592328
44,264.0,47.0,4509.0,971.0,3941.0,2790.0,4616.0,,4252.0,,3163.0,4605.0,6788.0,,2806.0,9221.0,4119.0,1425.0,,7653.0,,,69.0,4983.0,-7.493729096989966,6.25,-70.65217391304347,0.0,10.698803249890204,20.0,5.073544571370668,27.392001114827167
45,79.0,202.0,6500.0,,,7412.0,6456.0,8701.0,7905.0,1395.0,1154.0,,5146.0,,183.0,983.0,9010.0,6720.0,5330.0,3213.0,5567.0,3657.0,,,10.956377500495165,-8.99064171122994,74.07407407407409,-67.64705882352942,3.1522030224781474,60.0,4.63791474784297,-1.368626110731384
46,,13.0,2008.0,,,6921.0,,7126.0,4595.0,6705.0,8411.0,,,6818.0,2172.0,5001.0,8916.0,4588.0,8331.0,3819.0,1897.0,3403.0,6174.0,6901.0,-39.535891977968646,-19.24992198876639,-6.578947368421041,0.0,-32.50866080812742,0.0,-14.45007253078058,-233.8563596544643
47,100.0,106.0,6210.0,,1992.0,3925.0,8443.0,5814.0,5919.0,,317.0,9270.0,4720.0,,3921.0,513.0,,4923.0,2666.0,1243.0,516.0,499.0,,9045.0,12.258953168044073,3.09222027972028,41.66666666666666,9.014423076923066,7.40315265542538,100.0,0.5096189164371054,-9.853679653679649
48,41.0,110.0,6862.0,7510.0,8953.0,3977.0,3738.0,8673.0,,9235.0,,2483.0,8393.0,7325.0,8401.0,,8554.0,2647.0,7822.0,5385.0,9148.0,5275.0,7171.0,,-13.639906246066545,11.515941195965127,-20.833333333333343,0.0,3.542584564558247,83.33333333333334,3.025996294154197,6.054900070689655
49,223.0,17.0,1504.0,5063.0,1543.0,2101.0,6059.0,7335.0,6591.0,8931.0,8951.0,2712.0,6025.0,8989.0,812.0,6291.0,8315.0,2590.0,3417.0,3239.0,2591.0,980.0,518.0,8548.0,33.459773489265345,-9.719776027058217,0.0,32.85714285714286,8.106243853098377,100.0,6.313842902468849,84.20448512339283
50,239.0,12.0,6881.0,1775.0,9286.0,7687.0,9215.0,263.0,5014.0,6885.0,7166.0,5775.0,3608.0,5882.0,4603.0,735.0,8527.0,8532.0,290.0,756.0,1381.0,3040.0,6196.0,,-7.860768295172335,13.131928876546098,0.0,68.18181818181819,5.369402724741889,60.0,-1.3806713811097353,-29.214093417762115
51,5.0,58.0,158.0,,7477.0,7621.0,4891.0,4398.0,198.0,2911.0,7039.0,1015.0,,7502.0,8727.0,2926.0,8609.0,2635.0,8896.0,8219.0,2955.0,761.0,2746.0,843.0,-8.894904115492338,-22.104796862923806,48.076923076923066,-66.1764705882353,-14.382548462888998,83.33333333333334,-7.070565790418712,-106.78874850209985
52,93.0,6.0,8502.0,,2014.0,4396.0,6231.0,,6324.0,2142.0,8862.0,5282.0,,3170.0,5457.0,2178.0,6088.0,3450.0,,6348.0,3542.0,2113.0,3693.0,5132.0,-43.979266347687414,4.505582137161085,-125.0,32.89473684210526,-13.124364365034225,0.0,-2.9761847004670017,-115.7011818590766
53,15.0,253.0,173.0,5853.0,484.0,9078.0,5082.0,6346.0,,5996.0,5657.0,,,6694.0,5850.0,8164.0,3189.0,8145.0,327.0,7858.0,,5585.0,,,5.991735537190067,7.1059110230233244,0.0,65.70512820512822,1.7866029395441245,100.0,2.7039549873774575,19.06882529235469
54,105.0,29.0,4293.0,8446.0,174.0,,4069.0,8213.0,6598.0,5677.0,,1756.0,777.0,8956.0,5920.0,5735.0,6389.0,3872.0,6496.0,8271.0,,5442.0,2220.0,8572.0,-12.086300174802375,-2.7265132528290366,0.0,0.0,-12.909947575535547,100.0,-7.342316838973986,-102.9684292854065
55,113.0,209.0,6222.0,2791.0,7087.0,1430.0,4128.0,1068.0,7057.0,7097.0,,2640.0,7207.0,5067.0,3759.0,3334.0,1664.0,3053.0,4824.0,1155.0,4080.0,1737.0,4919.0,4752.0,-34.54697476436607,-25.248732246014868,-100.0,-41.66666666666666,-10.13497749909753,50.0,-8.54779375589392,-93.32417982475181
56,135.0,150.0,8288.0,3573.0,2623.0,5030.0,4970.0,4356.0,6706.0,,4292.0,,2932.0,5692.0,4942.0,4596.0,8629.0,3893.0,822.0,4253.0,5161.0,1862.0,3484.0,5847.0,-2.1022727272727337,-5.255681818181813,0.0,0.0,-10.334625668449199,75.0,1.740042229012829,-88.37058505220261
57,9.0,232.0,2259.0,8099.0,8225.0,4681.0,5454.0,5247.0,8619.0,2614.0,7276.0,7067.0,1968.0,5296.0,9034.0,2710.0,4712.0,3292.0,2809.0,225.0,8433.0,4499.0,2295.0,1296.0,0.41895401798885246,0.67119535716202,0.0,32.60869565217391,0.1953589646341527,66.66666666666666,-0.29859905752140037,-55.97036222708505
58,94.0,136.0,,5006.0,4282.0,3582.0,2449.0,5193.0,7637.0,4987.0,6225.0,1768.0,2070.0,5561.0,,291.0,4690.0,4461.0,4901.0,8111.0,,,4917.0,4471.0,59.101761241854135,55.417780748663105,28.84615384615384,0.0,16.900329776237463,100.0,10.046502142976962,207.73393760951808
59,200.0,143.0,3320.0,8557.0,8907.0,1307.0,3364.0,1889.0,192.0,1731.0,4024.0,808.0,3347.0,1711.0,,7341.0,,5628.0,6819.0,791.0,1852.0,5018.0,5426.0,2189.0,0.5252182458064567,7.1172248803827785,0.0,-59.21052631578948,12.763199786110029,100.0,5.806927708514408,127.69817941346594
60,82.0,67.0,7271.0,2126.0,3044.0,,2122.0,5197.0,3305.0,4705.0,4377.0,3469.0,5358.0,3727.0,9094.0,7084.0,597.0,7786.0,1523.0,97.0,3375.0,3274.0,190.0,6083.0,-8.698834060676162,-13.305493848257015,0.0,0.0,-5.012799905931573,83.33333333333334,-2.188111867754145,-45.64198525857557
61,157.0,141.0,1441.0,,8130.0,7456.0,5221.0,8108.0,6279.0,7179.0,3753.0,761.0,8618.0,2260.0,9049.0,6743.0,8726.0,2459.0,9256.0,5284.0,8242.0,8714.0,3204.0,5936.0,-28.490946114173298,-23.02521113785936,0.0,0.0,-14.250832395621998,83.33333333333334,-7.575775147914783,-114.21970552985886
62,232.0,22.0,5296.0,9034.0,868.0,2710.0,3292.0,2809.0,5127.0,9413.0,8433.0,5360.0,1296.0,4839.0,,7482.0,6287.0,4748.0,8121.0,6301.0,3161.0,3827.0,7055.0,5601.0,5.753472337551614,-0.42070906695413157,6.521739130434781,-32.60869565217391,10.089719311183103,100.0,6.291927536543852,85.61355854502324
63,14.0,73.0,1023.0,2184.0,8202.0,4375.0,2762.0,4378.0,5886.0,4873.0,2572.0,2116.0,1787.0,2891.0,7496.0,7601.0,7054.0,2546.0,4494.0,880.0,1017.0,8279.0,5105.0,,40.93230095068331,-18.584939273441947,56.25,0.0,4.459853567407038,50.0,2.852359442399546,45.561510058568956
64,40.0,109.0,4784.0,4386.0,2013.0,1177.0,8362.0,4854.0,3156.0,7972.0,2646.0,9119.0,4550.0,2887.0,5672.0,,4147.0,4788.0,3742.0,5180.0,5010.0,,,1139.0,66.156244539835,6.984102484951379,100.80645161290323,-72.36842105263158,27.22033789596596,100.0,13.757558086394269,237.02078854581714
65,175.0,91.0,1555.0,6408.0,7026.0,7530.0,402.0,845.0,6967.0,8090.0,2256.0,3712.0,3384.0,8747.0,8970.0,483.0,4517.0,6584.0,7122.0,6241.0,3109.0,5946.0,7329.0,8457.0,-37.02283114338451,28.3903213455483,0.0,23.809523809523796,-2.5354696377965382,100.0,-5.369330023137877,-14.428412284516298
66,197.0,101.0,,2366.0,7710.0,645.0,4427.0,2500.0,7028.0,2450.0,8365.0,920.0,3635.0,8789.0,8891.0,6938.0,8659.0,8658.0,5883.0,3210.0,4406.0,7809.0,3472.0,5317.0,-19.639886549680767,-53.214837394483126,-29.411764705882348,-96.15384615384616,-8.482797344467798,83.33333333333334,-4.424044098928121,4.085147780138982
67,269.0,40.0,4630.0,3259.0,2993.0,3260.0,5258.0,994.0,1039.0,1013.0,,3536.0,9313.0,4784.0,3156.0,2331.0,1177.0,9261.0,4854.0,,4550.0,2646.0,6002.0,9119.0,-28.760159324352514,-8.278157988279148,0.0,22.253787878787875,-6.104848631566689,83.33333333333334,-5.888199990982272,-66.73493164463707
68,231.0,233.0,1691.0,7796.0,6463.0,5096.0,,3967.0,8504.0,2092.0,4288.0,5434.0,6248.0,1652.0,3844.0,784.0,5287.0,7086.0,5428.0,31.0,1416.0,,8341.0,7245.0,-8.776097857210715,1.3178612140210646,0.0,0.0,4.5672400866288,80.0,4.696838853414079,59.683406664329596
69,165.0,53.0,4812.0,9312.0,2561.0,9280.0,5206.0,7231.0,5613.0,7859.0,6290.0,9163.0,9299.0,6541.0,,6557.0,9290.0,2713.0,8531.0,5495.0,925.0,4662.0,1650.0,,27.994637937819746,-0.7094829014685331,11.363636363636374,-0.7440476190476204,13.016727475389168,66.66666666666666,7.026426674773141,137.91381204794516
70,43.0,,2437.0,27.0,1024.0,2648.0,1216.0,1246.0,8594.0,,,8597.0,1412.0,4714.0,4866.0,4022.0,,1094.0,1066.0,,5322.0,1159.0,4400.0,1115.0,-35.239760239760244,6.054239877769291,-25.0,0.0,1.1638263697087226,0.0,0.4967006849359876,-43.3374129138835
71,12.0,,5882.0,,,8527.0,8532.0,290.0,4642.0,6196.0,3040.0,3120.0,,8646.0,5408.0,3219.0,5216.0,975.0,7355.0,8939.0,6525.0,3003.0,,1001.0,4.905427905427899,-20.454923864014773,0.0,0.0,-12.705552225117557,0.0,-1.4342100965179014,-121.06996678468488
72,94.0,93.0,474.0,5006.0,9209.0,6116.0,,3704.0,2473.0,4910.0,1768.0,2070.0,4735.0,8502.0,,2014.0,4396.0,2395.0,,6324.0,8862.0,,,,34.07319952774499,34.95990751672568,10.714285714285722,60.71428571428572,28.2030923223507,100.0,12.514973470176827,282.88689833558243
73,98.0,76.0,3119.0,2320.0,5799.0,4278.0,33.0,8909.0,,,5640.0,,9365.0,949.0,,2957.0,3475.0,,6424.0,7884.0,2720.0,8048.0,1240.0,6585.0,7.47965484807591,-25.26479368584632,-9.615384615384613,-125.0,-6.1376783468459735,75.0,-2.2204139856456777,-55.098309923824786
74,104.0,255.0,6013.0,5941.0,16.0,3560.0,5195.0,4379.0,5866.0,4661.0,3297.0,6175.0,3286.0,,319.0,4490.0,6487.0,217.0,7504.0,5837.0,2832.0,5389.0,9181.0,2833.0,-5.627466228152713,-4.864433811802229,0.0,0.0,6.704674995073496,16.666666666666664,4.494334984118865,52.13032733109446
75,69.0,73.0,4711.0,3818.0,1746.0,4863.0,5917.0,7882.0,7827.0,7189.0,5323.0,978.0,4479.0,2891.0,7496.0,2939.0,7601.0,2546.0,2557.0,2854.0,5105.0,727.0,8279.0,,49.59608961468227,-3.0895337817534596,56.25,0.0,11.362062259128123,100.0,8.310239768050053,46.85897886942769
76,175.0,185.0,1555.0,3251.0,7026.0,7530.0,402.0,1117.0,6967.0,2338.0,845.0,3712.0,3384.0,6063.0,8952.0,7090.0,5832.0,3666.0,2952.0,620.0,531.0,3858.0,8577.0,7828.0,-34.515551287772546,11.642083787651615,-27.34375,0.0,0.4861953997752124,83.33333333333334,-2.9042804162157267,-74.70657760933477
77,59.0,127.0,5306.0,7019.0,6841.0,8900.0,8451.0,9097.0,6049.0,8407.0,1582.0,3557.0,5928.0,,,3245.0,,2639.0,9156.0,6315.0,760.0,5564.0,2081.0,4416.0,30.524971606012286,-11.217890628775791,27.77777777777777,-17.045454545454533,21.809118991056806,50.0,11.083478018525867,79.66214560293508
78,66.0,111.0,9182.0,6130.0,2813.0,3982.0,2888.0,4198.0,6574.0,5406.0,3588.0,2103.0,113.0,4271.0,1926.0,5060.0,6790.0,408.0,6368.0,313.0,8869.0,6246.0,8853.0,6182.0,12.465808701476163,-7.071894273749862,67.64705882352942,-33.33333333333334,-1.2575126444582878,66.66666666666666,-2.3900423650750326,-28.301226296914365
79,256.0,265.0,4804.0,1590.0,5042.0,6633.0,885.0,3482.0,7048.0,5342.0,4235.0,6242.0,5589.0,8368.0,6539.0,8708.0,4723.0,6283.0,8308.0,7431.0,4155.0,2798.0,,6303.0,-19.26671071056097,-11.322143329815958,-8.547008547008545,-41.66666666666666,6.340240144907661,83.33333333333334,-1.406235133153288,23.060584350290128
80,227.0,208.0,7262.0,8576.0,2559.0,4149.0,643.0,9337.0,5310.0,7564.0,3980.0,7139.0,1749.0,9037.0,1676.0,5820.0,9052.0,5797.0,6824.0,5666.0,4501.0,1044.0,4875.0,5955.0,-25.130567961450296,1.0551948051948017,-50.0,0.0,-3.9059451126788645,83.33333333333334,-4.862689224260407,-20.092391234496517
81,68.0,208.0,3798.0,4731.0,7303.0,398.0,3477.0,7525.0,4103.0,1093.0,2767.0,2616.0,2693.0,9037.0,4612.0,6157.0,9052.0,1676.0,6824.0,7910.0,7142.0,1044.0,4875.0,9360.0,-0.6758743707272998,26.50027056277058,0.0,0.0,-5.9056070793827615,33.33333333333333,-9.07393324144661,-101.5922066968119
